datetime,logged_food,calorie,total_carb,dietary_fiber,sugar,protein,total_fat
2020-02-21 10:09:00,12.0 fluid ounce Mello Yello,180.0,48.0,0.0,48.0,0.0,0.0
2020-02-21 10:11:00,1.0 (Jimmy Dean) Chicken Biscuit,280.0,32.0,2.0,3.0,13.0,12.0
2020-02-21 12:09:00,2.0 Beef Jerky,164.0,4.4,0.7,3.6,13.0,10.0
2020-02-21 12:12:00,12.0 fluid ounce (Gatorade) Fierce Grape,84.0,21.6,0.0,20.4,0.0,0.0
2020-02-21 14:02:00,198.0 gram Banquet Chicken Pot Pie,700.0,66.0,0.0,4.0,24.0,0.0
2020-02-21 18:00:00,1.0 (Red Baron) Brick Oven Pepperoni Pizza,1360.0,144.0,0.0,28.0,52.0,0.0
2020-02-21 20:19:00,0.5 cup M & M,400.0,62.0,0.0,56.0,4.0,0.0
2020-02-22 05:39:00,"8.0 fluid ounce Natrel Lactose Free 2 Percent, 0.75 cup Corn Flakes",230.0,35.0,0.0,18.0,13.0,0.0
2020-02-22 06:30:00,12.0 fluid ounce Mello Yello,180.0,48.0,0.0,48.0,0.0,0.0
2020-02-22 13:46:00,20.0 fluid ounce (Powerade) Grape,130.0,35.0,0.0,34.0,0.0,0.0
2020-02-22 16:08:00,20.0 fluid ounce (Powerade) Grape,130.0,35.0,0.0,34.0,0.0,0.0
2020-02-22 17:50:00,"0.5 Stouffers Salisbury Steak Family Size, 1.0 cup Mashed Potato",475.0,52.0,0.0,4.0,15.5,0.0
2020-02-22 18:22:00,8.0 fluid ounce Chocolate Milk,241.0,36.0,0.0,34.0,11.0,0.0
2020-02-22 20:45:00,1.0 Frozen Pop,41.1,10.0,0.0,7.1,0.0,0.0
2020-02-23 10:34:00,"1.0 Omelet (3 egg, bacon 3 strip, cheese 2 tsp)",566.0,3.1,0.0,1.4,45.0,0.0
2020-02-23 10:36:00,8.0 fluid ounce Chocolate Milk,241.0,36.0,0.0,34.0,11.0,0.0
2020-02-23 13:00:00,5.0 fluid ounce Mello Yello,72.5,19.0,0.0,19.0,0.0,0.0
2020-02-23 15:00:00,"1.0 (Arby's) Classic Roast Beef FF, 12.0 fluid ounce Mello Yello",540.0,85.0,2.0,53.0,23.0,14.0
2020-02-23 18:48:00,10.0 fluid ounce Mello Yello,145.0,38.0,0.0,38.0,0.0,0.0
2020-02-23 20:59:00,"2.0 cup Chip, 0.25 cup Salsa",321.0,47.3,4.7,3.1,5.5,13.1
2020-02-24 00:33:00,10.0 fluid ounce (Powerade) Grape,65.0,17.5,0.0,17.0,0.0,0.0
2020-02-24 09:30:00,"8.0 fluid ounce Natrel Lactose Free 2 Percent, 0.75 cup Corn Flakes",230.0,35.0,0.0,18.0,13.0,0.0
2020-02-24 12:12:00,10.0 fluid ounce Moutain Dew,80.0,22.0,0.0,22.0,0.0,0.0
2020-02-24 15:59:00,"10.0 fluid ounce Gatorade, 0.75 lb Cheeseburger (mayo , mustard, chili), 10.0 Tater Tots, 5.0 Onion Rings, 20.0 fluid ounce Sweet Tea",1249.8999999999999,155.8,0.0,76.5,42.1,0.0
2020-02-24 20:21:00,10.0 fluid ounce Gatorade,79.3,19.6,0.0,16.0,0.0,0.0
2020-02-24 21:38:00,7.0 Fig Newton,350.0,73.5,0.0,42.0,3.5,0.0
2020-02-25 04:49:00,12.0 fluid ounce Mello Yello,180.0,48.0,0.0,48.0,0.0,0.0
2020-02-25 14:00:00,20.0 fluid ounce Water,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 15:00:00,20.0 fluid ounce Gatorade,140.0,36.0,0.0,34.0,0.0,0.0
2020-02-25 16:59:00,12.0 fluid ounce Gatorade,80.0,22.0,0.0,21.0,0.0,0.0
2020-02-25 19:58:00,4.0 Small Oranges/Summer Cuties,188.0,48.0,0.0,37.2,0.0,0.0
2020-02-25 19:59:00,8.0 fluid ounce Chocolate Milk,241.0,36.0,0.0,34.0,11.0,0.0
2020-02-26 10:05:00,"8.0 fluid ounce Natrel Lactose Free 2 Percent, 0.75 cup Corn Flakes",230.0,35.0,0.0,18.0,13.0,0.0
2020-02-26 13:35:00,20.0 fluid ounce Gatorade,140.0,36.0,0.0,34.0,0.0,0.0
2020-02-26 14:32:00,"4.6 ounce Vienna Sausage, 40.0 gram Lance Toast Chee",400.0,27.4,0.0,4.0,17.0,0.0
2020-02-26 14:45:00,10.0 Tootsie Roll,108.0,22.0,0.0,15.0,0.8,0.0
2020-02-26 19:00:00,"10.0 ounce Steak, 1.0 Fried Potato",1153.0,48.0,0.0,0.3,78.0,0.0
2020-02-26 20:00:00,1.0 cup Ice Cream,273.0,31.0,0.0,28.0,4.6,0.0
2020-02-27 08:42:00,"1.0 JD Sausage Biscuit, 12.0 fluid ounce Mello Yello",590.0,74.0,2.0,52.0,12.0,29.0
2020-02-27 13:30:00,1.0 cup Chex Mix,242.0,44.0,0.0,4.2,4.4,0.0
2020-02-27 14:54:00,7.0 Fig Bar,392.0,77.0,0.0,51.8,4.1,0.0
